,age,gender,occupation_college,occupation_executive,occupation_other,occupation_technician,Comedy,Drama,Action,Thriller,Sci-Fi
245,23,1,0,1,0,1,3.3705627272948124,3.1911503122505747,3.19194101484418,3.1896837255961574,3.663681375254749
246,23,1,0,1,1,0,3.6230177510792156,3.758438728661763,3.028013537830297,3.4367049873595654,3.468500003314741
247,23,1,0,1,1,1,3.625630413685394,3.4037344643159146,2.9640243211052626,3.099527084017137,3.997646360727137
248,23,1,1,0,0,0,3.3659644478277233,3.59906673291876,3.1492552210956486,3.1456146633259143,3.0731571926594548
249,23,1,1,0,0,1,3.3685771104339013,3.2443624685729113,3.0852660043706144,2.808436759983486,3.6023035500718508
250,23,1,1,0,1,0,3.6210321342183045,3.8116508849840995,2.921338527356731,3.055458021746894,3.407122178131843
251,23,1,1,0,1,1,3.623644796824483,3.4569466206382513,2.857349310631697,2.7182801184044654,3.936268535544239
252,23,1,1,1,0,0,3.5728850898588087,3.712118455441825,2.9130179404961947,3.404041810584322,3.2854918612743287
253,23,1,1,1,0,1,3.575497752464987,3.3574141910959763,2.84902872377116,3.0668639072418937,3.8146382186867247
254,23,1,1,1,1,0,3.8279527762493903,3.9247026075071645,2.685101246757277,3.3138851690053013,3.6194568467467167
255,23,1,1,1,1,1,3.8305654388555688,3.5699983431613163,2.6211120300322426,2.976707265662873,4.148603204159113
256,24,0,0,0,0,0,3.2919642070197153,3.4058206389957895,3.702350750177377,3.5528710580819483,3.002199697471643
257,24,0,0,0,0,1,3.2945768696258937,3.051116374649941,3.638361533452343,3.2156931547395198,3.531346054884039
258,24,0,0,0,1,0,3.547031893410297,3.618404791061129,3.4744340564384597,3.4627144165029278,3.3361646829440312
259,24,0,0,0,1,1,3.549644556016475,3.2637005267152808,3.4104448397134255,3.1255365131604993,3.8653110403564273
260,24,0,0,1,0,0,3.498884849050801,3.5188723615188544,3.466113469577923,3.811298205340356,3.214534366086517
261,24,0,0,1,0,1,3.501497511656979,3.1641680971730057,3.402124252852889,3.4741203019979277,3.743680723498913
262,24,0,0,1,1,0,3.7539525354413823,3.7314565135841944,3.2381967758390053,3.721141563761335,3.548499351558905
263,24,0,0,1,1,1,3.7565651980475607,3.3767522492383457,3.174207559113971,3.3839636604189067,4.077645708971302
264,24,0,1,0,0,0,3.49689923218989,3.572084517841191,3.359438459104357,3.4300512397276846,3.153156540903619
265,24,0,1,0,0,1,3.499511894796068,3.2173802534953424,3.2954492423793234,3.092873336385256,3.682302898316015
266,24,0,1,0,1,0,3.751966918580471,3.7846686699065306,3.1315217653654397,3.3398945981486636,3.487121526376007
267,24,0,1,0,1,1,3.7545795811866496,3.4299644055606824,3.0675325486404055,3.002716694806235,4.0162678837884025
268,24,0,1,1,0,0,3.703819874220976,3.685136240364256,3.123201178504903,3.688478386986092,3.365491209518493
269,24,0,1,1,0,1,3.706432536827154,3.3304319760184073,3.059211961779869,3.3513004836436635,3.894637566930889
270,24,0,1,1,1,0,3.958887560611557,3.8977203924295956,2.8952844847659853,3.5983217454070715,3.699456194990881
271,24,0,1,1,1,1,3.961500223217735,3.5430161280837473,2.831295268040951,3.261143842064643,4.228602552403277
272,24,1,0,0,0,0,3.157128772921115,3.4268242397898376,3.4934405280144993,3.2771829620314845,2.8777668412804056
273,24,1,0,0,0,1,3.159741435527293,3.072119975443989,3.429451311289465,2.940005058689056,3.406913198692802
274,24,1,0,0,1,0,3.412196459311696,3.639408391855177,3.2655238342755815,3.1870263204524636,3.2117318267527937
275,24,1,0,0,1,1,3.414809121917874,3.284704127509329,3.2015346175505472,2.849848417110035,3.74087818416519
276,24,1,0,1,0,0,3.3640494149522002,3.5398759623129026,3.257203247415045,3.535610109289892,3.0901015098952795
277,24,1,0,1,0,1,3.3666620775583787,3.185171697967054,3.1932140306900108,3.1984322059474635,3.619247867307676
278,24,1,0,1,1,0,3.6191171013427814,3.752460114378242,3.029286553676127,3.4454534677108715,3.4240664953676676
279,24,1,0,1,1,1,3.62172976394896,3.397755850032394,2.9652973369510933,3.1082755643684425,3.953212852780064
280,24,1,1,0,0,0,3.362063798091289,3.5930881186352392,3.1505282369414793,3.1543631436772204,3.0287236847123813
281,24,1,1,0,0,1,3.3646764606974675,3.2383838542893906,3.086539020216445,2.817185240334792,3.5578700421247778
282,24,1,1,0,1,0,3.6171314844818703,3.805672270700579,2.9226115432025614,3.0642065020982,3.3626886701847694
283,24,1,1,0,1,1,3.6197441470880487,3.45096800635473,2.8586223264775272,2.727028598755771,3.891835027597166
284,24,1,1,1,0,0,3.568984440122375,3.706139841158304,2.914290956342025,3.4127902909356282,3.2410583533272552
285,24,1,1,1,0,1,3.571597102728553,3.3514355768124555,2.8503017396169907,3.0756123875931998,3.7702047107396517
286,24,1,1,1,1,0,3.824052126512956,3.9187239932236437,2.686374262603107,3.3226336493566073,3.5750233387996433
287,24,1,1,1,1,1,3.8266647891191345,3.564019728877795,2.6223850458780733,2.985455746014179,4.10416969621204
288,25,0,0,0,0,0,3.288063557283281,3.3998420247122687,3.703623766023208,3.5616195384332543,2.9577661895245697
289,25,0,0,0,0,1,3.2906762198894595,3.04513776036642,3.6396345492981736,3.224441635090826,3.486912546936966
290,25,0,0,0,1,0,3.5431312436738627,3.6124261767776082,3.47570707228429,3.4714628968542334,3.2917311749969578
291,25,0,0,0,1,1,3.545743906280041,3.25772191243176,3.4117178555592558,3.134284993511805,3.8208775324093542
292,25,0,0,1,0,0,3.494984199314367,3.5128937472353337,3.4673864854237535,3.8200466856916617,3.1701008581394436
293,25,0,0,1,0,1,3.4975968619205453,3.158189482889485,3.4033972686987193,3.4828687823492332,3.69924721555184
294,25,0,0,1,1,0,3.7500518857049485,3.725477899300673,3.239469791684836,3.7298900441126412,3.5040658436118317
295,25,0,0,1,1,1,3.7526645483111265,3.370773634954825,3.175480574959802,3.3927121407702128,4.033212201024228
296,25,0,1,0,0,0,3.4929985824534557,3.5661059035576703,3.360711474950188,3.43879972007899,3.1087230329565454
297,25,0,1,0,0,1,3.495611245059634,3.2114016392118216,3.2967222582251536,3.1016218167365617,3.637869390368942
298,25,0,1,0,1,0,3.7480662688440374,3.77869005562301,3.1327947812112704,3.3486430784999697,3.4426880184289335
299,25,0,1,0,1,1,3.7506789314502154,3.4239857912771616,3.0688055644862358,3.011465175157541,3.97183437584133
300,25,0,1,1,0,0,3.6999192244845416,3.6791576260807353,3.124474194350734,3.697226867337398,3.3210577015714193
301,25,0,1,1,0,1,3.7025318870907196,3.3244533617348866,3.0604849776256993,3.3600489639949696,3.850204058983816
302,25,0,1,1,1,0,3.9549869108751228,3.891741778146075,2.896557500611816,3.607070225758377,3.6550226870438074
303,25,0,1,1,1,1,3.957599573481301,3.5370375138002266,2.832568283886782,3.2698923224159486,4.184169044456204
304,25,1,0,0,0,0,3.1532281231846806,3.420845625506317,3.4947135438603296,3.28593144238279,2.8333333333333326
305,25,1,0,0,0,1,3.1558407857908586,3.066141361160468,3.4307243271352954,2.9487535390403616,3.3624796907457286
306,25,1,0,0,1,0,3.408295809575262,3.6334297775716564,3.266796850121412,3.1957748008037696,3.1672983188057207
307,25,1,0,0,1,1,3.41090847218144,3.278725513225808,3.202807633396378,2.858596897461341,3.696444676218117
308,25,1,0,1,0,0,3.360148765215766,3.533897348029382,3.2584762632608752,3.544358589641198,3.0456680019482065
309,25,1,0,1,0,1,3.3627614278219444,3.179193083683533,3.1944870465358415,3.2071806862987695,3.5748143593606025
310,25,1,0,1,1,0,3.6152164516063476,3.7464815000947214,3.030559569521958,3.454201948062177,3.3796329874205946
311,25,1,0,1,1,1,3.6178291142125256,3.391777235748873,2.9665703527969236,3.1170240447197486,3.908779344832991
312,25,1,1,0,0,0,3.358163148354855,3.587109504351718,3.15180125278731,3.1631116240285264,2.9842901767653083
313,25,1,1,0,0,1,3.3607758109610333,3.23240524000587,3.0878120360622754,2.825933720686098,3.5134365341777043
314,25,1,1,0,1,0,3.6132308347454365,3.799693656417058,2.923884559048392,3.0729549824495055,3.3182551622376963
315,25,1,1,0,1,1,3.6158434973516145,3.4449893920712094,2.859895342323358,2.735777079107077,3.8474015196500924
316,25,1,1,1,0,0,3.5650837903859407,3.7001612268747834,2.9155639721878557,3.421538771286934,3.196624845380182
317,25,1,1,1,0,1,3.567696452992119,3.3454569625289348,2.8515747554628215,3.0843608679445054,3.7257712027925782
318,25,1,1,1,1,0,3.820151476776522,3.912745378940123,2.687647278448938,3.3313821297079134,3.5305898308525703
319,25,1,1,1,1,1,3.8227641393827003,3.5580411145942743,2.623658061723904,2.994204226365485,4.059736188264966
320,26,0,0,0,0,0,3.2841629075468473,3.393863410428748,3.7048967818690386,3.5703680187845603,2.9133326815774967
321,26,0,0,0,0,1,3.2867755701530252,3.0391591460828993,3.6409075651440044,3.233190115442132,3.4424790389898927
322,26,0,0,0,1,0,3.5392305939374284,3.6064475624940875,3.4769800881301207,3.4802113772055394,3.2472976670498848
323,26,0,0,0,1,1,3.541843256543607,3.251743298148239,3.4129908714050865,3.143033473863111,3.776444024462281
324,26,0,0,1,0,0,3.4910835495779327,3.506915132951813,3.4686595012695842,3.8287951660429678,3.1256673501923706
325,26,0,0,1,0,1,3.493696212184111,3.1522108686059642,3.40467028454455,3.4916172627005393,3.6548137076047666
326,26,0,0,1,1,0,3.7461512359685143,3.7194992850171524,3.2407428075306663,3.738638524463947,3.4596323356647587
327,26,0,0,1,1,1,3.7487638985746923,3.364795020671304,3.1767535908056326,3.401460621121519,3.988778693077155
328,26,0,1,0,0,0,3.4890979327170215,3.560127289274149,3.3619844907960186,3.447548200430296,3.0642895250094724
329,26,0,1,0,0,1,3.4917105953232,3.205423024928301,3.2979952740709844,3.1103702970878677,3.5934358824218684
330,26,0,1,0,1,0,3.744165619107603,3.772711441339489,3.1340677970571007,3.3573915588512757,3.3982545104818604
331,26,0,1,0,1,1,3.746778281713781,3.4180071769936404,3.0700785803320665,3.0202136555088472,3.9274008678942565
332,26,0,1,1,0,0,3.6960185747481074,3.6731790117972145,3.125747210196564,3.705975347688704,3.2766241936243463
333,26,0,1,1,0,1,3.698631237354286,3.318474747451366,3.06175799347153,3.3687974443462756,3.8057705510367423
334,26,0,1,1,1,0,3.9510862611386885,3.885763163862554,2.8978305164576463,3.615818706109683,3.6105891790967344
335,26,0,1,1,1,1,3.953698923744867,3.5310588995167054,2.8338412997326126,3.2786408027672547,4.13973553650913
336,26,1,0,0,0,0,3.1493274734482464,3.414867011222796,3.4959865597061603,3.294679922734096,2.7888998253862596
337,26,1,0,0,0,1,3.151940136054425,3.0601627468769474,3.431997342981126,2.9575020193916677,3.3180461827986556
338,26,1,0,0,1,0,3.4043951598388276,3.6274511632881357,3.2680698659672425,3.2045232811550757,3.1228648108586476
339,26,1,0,0,1,1,3.407007822445006,3.272746898942287,3.2040806492422087,2.867345377812647,3.6520111682710437
340,26,1,0,1,0,0,3.356248115479332,3.527918733745861,3.259749279106706,3.553107069992504,3.0012344940011335
341,26,1,0,1,0,1,3.35886077808551,3.1732144694000124,3.1957600623816718,3.2159291666500756,3.5303808514135295
342,26,1,0,1,1,0,3.6113158018699134,3.7405028858112006,3.0318325853677885,3.462950428413483,3.3351994794735216
343,26,1,0,1,1,1,3.613928464476092,3.385798621465352,2.9678433686427543,3.1257725250710546,3.8643458368859176
344,26,1,1,0,0,0,3.354262498618421,3.5811308900681973,3.1530742686331403,3.1718601043798325,2.9398566688182353
345,26,1,1,0,0,1,3.356875161224599,3.2264266257223486,3.089085051908106,2.834682201037404,3.4690030262306313
346,26,1,1,0,1,0,3.6093301850090023,3.7937150421335373,2.9251575748942225,3.0817034628008115,3.2738216542906233
347,26,1,1,0,1,1,3.6119428476151807,3.4390107777876886,2.8611683581691887,2.744525559458383,3.8029680117030193
348,26,1,1,1,0,0,3.5611831406495065,3.6941826125912622,2.916836988033686,3.43028725163824,3.152191337433109
349,26,1,1,1,0,1,3.563795803255685,3.339478348245414,2.852847771308652,3.0931093482958114,3.681337694845505
350,26,1,1,1,1,0,3.816250827040088,3.906766764656602,2.6889202942947685,3.3401306100592194,3.4861563229054973
351,26,1,1,1,1,1,3.818863489646266,3.5520625003107535,2.6249310775697343,3.0029527067167905,4.015302680317894
352,27,0,0,0,0,0,3.280262257810413,3.387884796145227,3.706169797714869,3.579116499135866,2.8688991736304237
353,27,0,0,0,0,1,3.2828749204165915,3.0331805317993785,3.6421805809898347,3.241938595793438,3.39804553104282
354,27,0,0,0,1,0,3.5353299442009942,3.6004689482105667,3.4782531039759514,3.4889598575568455,3.2028641591028117
355,27,0,0,0,1,1,3.5379426068071727,3.245764683864718,3.4142638872509172,3.151781954214417,3.732010516515208
356,27,0,0,1,0,0,3.487182899841499,3.500936518668292,3.4699325171154145,3.837543646394274,3.0812338422452976
357,27,0,0,1,0,1,3.489795562447677,3.1462322543224435,3.4059433003903807,3.5003657430518453,3.610380199657694
358,27,0,0,1,1,0,3.74225058623208,3.7135206707336317,3.242015823376497,3.747387004815253,3.4151988277176857
359,27,0,0,1,1,1,3.7448632488382585,3.3588164063877834,3.178026606651463,3.4102091014728244,3.944345185130082
360,27,0,1,0,0,0,3.4851972829805877,3.5541486749906284,3.363257506641849,3.4562966807816022,3.0198560170623994
361,27,0,1,0,0,1,3.4878099455867657,3.19944441064478,3.2992682899168146,3.1191187774391738,3.549002374474796
362,27,0,1,0,1,0,3.740264969371169,3.7667328270559683,3.1353408129029314,3.3661400392025813,3.3538210025347874
363,27,0,1,0,1,1,3.7428776319773474,3.4120285627101197,3.071351596177897,3.0289621358601533,3.8829673599471834
364,27,0,1,1,0,0,3.692117925011673,3.6672003975136933,3.127020226042395,3.7147238280400097,3.2321906856772733
365,27,0,1,1,0,1,3.6947305876178516,3.312496133167845,3.0630310093173607,3.377545924697581,3.7613370430896698
366,27,0,1,1,1,0,3.9471856114022543,3.8797845495790333,2.899103532303477,3.624567186460989,3.5661556711496614
367,27,0,1,1,1,1,3.9497982740084328,3.5250802852331846,2.835114315578443,3.2873892831185607,4.095302028562058
368,27,1,0,0,0,0,3.145426823711812,3.408888396939275,3.497259575551991,3.303428403085402,2.744466317439186
369,27,1,0,0,0,1,3.1480394863179906,3.0541841325934267,3.433270358826957,2.9662504997429737,3.2736126748515826
370,27,1,0,0,1,0,3.400494510102394,3.621472549004615,3.269342881813073,3.2132717615063813,3.0784313029115746
371,27,1,0,0,1,1,3.4031071727085718,3.2667682846587662,3.205353665088039,2.876093858163953,3.6075776603239706
372,27,1,0,1,0,0,3.352347465742898,3.52194011946234,3.2610222949525367,3.5618555503438096,2.95680098605406
373,27,1,0,1,0,1,3.3549601283490764,3.1672358551164916,3.1970330782275025,3.224677647001381,3.4859473434664565
374,27,1,0,1,1,0,3.607415152133479,3.73452427152768,3.033105601213619,3.471698908764789,3.2907659715264486
375,27,1,0,1,1,1,3.6100278147396576,3.379820007181831,2.9691163844885846,3.1345210054223607,3.8199123289388446
376,27,1,1,0,0,0,3.350361848881987,3.5751522757846765,3.154347284478971,3.180608584731138,2.895423160871162
377,27,1,1,0,0,1,3.3529745114881653,3.220448011438828,3.090358067753937,2.8434306813887096,3.4245695182835583
378,27,1,1,0,1,0,3.605429535272568,3.7877364278500165,2.926430590740053,3.0904519431521176,3.22938814634355
379,27,1,1,0,1,1,3.6080421978787465,3.433032163504168,2.8624413740150194,2.753274039809689,3.7585345037559463
380,27,1,1,1,0,0,3.5572824909130727,3.6882039983077415,2.9181100038795167,3.439035731989546,3.1077578294860357
381,27,1,1,1,0,1,3.5598951535192507,3.3334997339618933,2.8541207871544825,3.1018578286471175,3.636904186898432
382,27,1,1,1,1,0,3.812350177303654,3.9007881503730815,2.6901933101405993,3.348879090410525,3.4417228149584242
383,27,1,1,1,1,1,3.814962839909832,3.546083886027233,2.626204093415565,3.0117011870680965,3.9708691723708203
384,28,0,0,0,0,0,3.276361608073979,3.381906181861706,3.7074428135606996,3.587864979487172,2.8244656656833502
385,28,0,0,0,0,1,3.2789742706801572,3.0272019175158578,3.6434535968356654,3.2506870761447435,3.3536120230957467
386,28,0,0,0,1,0,3.5314292944645604,3.594490333927046,3.4795261198217817,3.4977083379081515,3.1584306511557383
387,28,0,0,0,1,1,3.5340419570707384,3.2397860695811973,3.4155369030967475,3.160530434565723,3.6875770085681348
388,28,0,0,1,0,0,3.4832822501050646,3.494957904384771,3.4712055329612452,3.8462921267455794,3.036800334298224
389,28,0,0,1,0,1,3.4858949127112426,3.1402536400389227,3.407216316236211,3.5091142234031514,3.5659466917106206
390,28,0,0,1,1,0,3.738349936495646,3.707542056450111,3.243288839222328,3.756135485166559,3.3707653197706122
391,28,0,0,1,1,1,3.7409625991018243,3.3528377921042622,3.1792996224972936,3.4189575818241305,3.8999116771830087
392,28,0,1,0,0,0,3.4812966332441535,3.5481700607071076,3.3645305224876796,3.4650451611329083,2.975422509115326
393,28,0,1,0,0,1,3.4839092958503315,3.1934657963612594,3.3005413057626454,3.12786725779048,3.5045688665277224
394,28,0,1,0,1,0,3.7363643196347347,3.7607542127724476,3.1366138287487617,3.3748885195538874,3.309387494587714
395,28,0,1,0,1,1,3.738976982240913,3.406049948426599,3.072624612023728,3.037710616211459,3.8385338520001104
396,28,0,1,1,0,0,3.688217275275239,3.6612217832301726,3.128293241888225,3.7234723083913157,3.1877571777302
397,28,0,1,1,0,1,3.6908299378814173,3.3065175188843243,3.0643040251631914,3.3862944050488872,3.7169035351425963
398,28,0,1,1,1,0,3.9432849616658205,3.8738059352955125,2.900376548149308,3.633315666812295,3.521722163202588
399,28,0,1,1,1,1,3.945897624271999,3.519101670949664,2.8363873314242736,3.2961377634698668,4.050868520614984
400,28,1,0,0,0,0,3.141526173975378,3.402909782655754,3.4985325913978214,3.3121768834367082,2.700032809492113
401,28,1,0,0,0,1,3.1441388365815564,3.0482055183099055,3.434543374672787,2.9749989800942798,3.229179166904509
402,28,1,0,0,1,0,3.3965938603659596,3.615493934721094,3.270615897658904,3.2220202418576873,3.033997794964501
403,28,1,0,0,1,1,3.399206522972138,3.2607896703752455,3.2066266809338697,2.884842338515259,3.563144152376897
404,28,1,0,1,0,0,3.3484468160064638,3.515961505178819,3.2622953107983674,3.5706040306951157,2.912367478106987
405,28,1,0,1,0,1,3.351059478612642,3.1612572408329704,3.198306094073333,3.233426127352687,3.441513835519383
406,28,1,0,1,1,0,3.6035145023970454,3.728545657244159,3.0343786170594496,3.480447389116095,3.246332463579375
407,28,1,0,1,1,1,3.6061271650032234,3.3738413928983104,2.9703894003344153,3.1432694857736667,3.775478820991771
408,28,1,1,0,0,0,3.3464611991455526,3.569173661501156,3.1556203003248013,3.189357065082444,2.850989652924089
409,28,1,1,0,0,1,3.349073861751731,3.214469397155307,3.0916310835997676,2.8521791617400156,3.380136010336485
410,28,1,1,0,1,0,3.6015288855361343,3.7817578135664958,2.927703606585884,3.0992004235034236,3.184954638396477
411,28,1,1,0,1,1,3.6041415481423122,3.427053549220647,2.8637143898608497,2.762022520160995,3.714100995808873
412,28,1,1,1,0,0,3.5533818411766385,3.6822253840242207,2.9193830197253474,3.447784212340852,3.0633243215389627
413,28,1,1,1,0,1,3.5559945037828165,3.327521119678372,2.855393803000313,3.1106063089984235,3.5924706789513587
414,28,1,1,1,1,0,3.8084495275672197,3.8948095360895607,2.6914663259864295,3.357627570761831,3.397289307011351
415,28,1,1,1,1,1,3.811062190173398,3.540105271743712,2.6274771092613953,3.0204496674194026,3.926435664423747
416,29,0,0,0,0,0,3.272460958337545,3.3759275675781852,3.70871582940653,3.596613459838478,2.7800321577362777
417,29,0,0,0,0,1,3.275073620943723,3.021223303232337,3.644726612681496,3.2594355564960495,3.3091785151486737
418,29,0,0,0,1,0,3.527528644728126,3.588511719643525,3.4807991356676125,3.506456818259457,3.1139971432086657
419,29,0,0,0,1,1,3.530141307334304,3.2338074552976765,3.4168099189425782,3.1692789149170286,3.6431435006210617
420,29,0,0,1,0,0,3.4793816003686304,3.48897929010125,3.472478548807076,3.8550406070968855,2.9923668263511516
421,29,0,0,1,0,1,3.481994262974809,3.134275025755402,3.4084893320820417,3.5178627037544574,3.5215131837635476
422,29,0,0,1,1,0,3.7344492867592116,3.70156344216659,3.244561855068158,3.764883965517865,3.3263318118235397
423,29,0,0,1,1,1,3.73706194936539,3.3468591778207415,3.180572638343124,3.4277060621754365,3.8554781692359357
424,29,0,1,0,0,0,3.4773959835077193,3.542191446423587,3.3658035383335103,3.473793641484214,2.9309890011682533
425,29,0,1,0,0,1,3.4800086461138977,3.1874871820777386,3.301814321608476,3.136615738141786,3.4601353585806494
426,29,0,1,0,1,0,3.7324636698983005,3.754775598488927,3.1378868445945924,3.3836369999051934,3.2649539866406414
427,29,0,1,0,1,1,3.735076332504479,3.400071334143078,3.0738976278695582,3.046459096562765,3.7941003440530374
428,29,0,1,1,0,0,3.684316625538805,3.655243168946652,3.129566257734056,3.7322207887426218,3.1433236697831273
429,29,0,1,1,0,1,3.686929288144983,3.3005389046008036,3.0655770410090217,3.3950428854001933,3.6724700271955233
430,29,0,1,1,1,0,3.9393843119293863,3.867827321011992,2.9016495639951385,3.642064147163601,3.4772886552555153
431,29,0,1,1,1,1,3.9419969745355647,3.513123056666143,2.837660347270104,3.3048862438211724,4.006435012667911
432,29,1,0,0,0,0,3.137625524238944,3.3969311683722334,3.499805607243652,3.320925363788014,2.65559930154504
433,29,1,0,0,0,1,3.140238186845122,3.0422269040263847,3.435816390518618,2.9837474604455854,3.1847456589574366
434,29,1,0,0,1,0,3.3926932106295253,3.6095153204375734,3.271888913504734,3.2307687222089934,2.989564287017428
435,29,1,0,0,1,1,3.3953058732357038,3.2548110560917247,3.2078996967797,2.893590818866565,3.5187106444298246
436,29,1,0,1,0,0,3.3445461662700295,3.5099828908952984,3.2635683266441977,3.5793525110464217,2.867933970159914
437,29,1,0,1,0,1,3.347158828876208,3.1552786265494497,3.1995791099191635,3.2421746077039932,3.3970803275723105
438,29,1,0,1,1,0,3.599613852660611,3.7225670429606383,3.03565163290528,3.489195869467401,3.201898955632302
439,29,1,0,1,1,1,3.602226515266789,3.3678627786147897,2.971662416180246,3.1520179661249723,3.7310453130446986
440,29,1,1,0,0,0,3.3425605494091184,3.563195047217635,3.156893316170632,3.19810554543375,2.8065561449770158
441,29,1,1,0,0,1,3.345173212015297,3.2084907828717864,3.092904099445598,2.8609276420913217,3.3357025023894122
442,29,1,1,0,1,0,3.5976282357997,3.7757791992829746,2.9289766224317146,3.107948903854729,3.140521130449404
443,29,1,1,0,1,1,3.600240898405878,3.4210749349371263,2.86498740570668,2.7707710005123007,3.6696674878618
444,29,1,1,1,0,0,3.5494811914402042,3.6762467697407,2.9206560355711777,3.4565326926921576,3.0188908135918897
445,29,1,1,1,0,1,3.5520938540463827,3.3215425053948513,2.8566668188461435,3.119354789349729,3.548037171004286
446,29,1,1,1,1,0,3.8045488778307854,3.88883092180604,2.6927393418322603,3.366376051113137,3.3528557990642778
447,29,1,1,1,1,1,3.807161540436964,3.5341266574601913,2.628750125107226,3.0291981477707086,3.8820021564766742
448,30,0,0,0,0,0,3.268560308601111,3.3699489532946645,3.7099888452523606,3.605361940189784,2.735598649789204
449,30,0,0,0,0,1,3.271172971207289,3.0152446889488163,3.6459996285273264,3.2681840368473556,3.2647450072016007
450,30,0,0,0,1,0,3.523627994991692,3.5825331053600045,3.482072151513443,3.515205298610763,3.0695636352615923
451,30,0,0,0,1,1,3.5262406575978704,3.227828841014156,3.418082934788409,3.1780273952683347,3.5987099926739887
452,30,0,0,1,0,0,3.475480950632196,3.4830006758177294,3.4737515646529062,3.8637890874481915,2.947933318404078
453,30,0,0,1,0,1,3.4780936132383746,3.128296411471881,3.409762347927872,3.526611184105763,3.4770796758164746
454,30,0,0,1,1,0,3.730548637022778,3.6955848278830694,3.245834870913989,3.773632445869171,3.281898303876466
455,30,0,0,1,1,1,3.733161299628956,3.3408805635372207,3.1818456541889546,3.4364545425267425,3.8110446612888627
456,30,0,1,0,0,0,3.473495333771285,3.536212832140066,3.3670765541793406,3.48254212183552,2.88655549322118
457,30,0,1,0,0,1,3.4761079963774635,3.1815085677942174,3.3030873374543064,3.1453642184930914,3.4157018506335763
458,30,0,1,0,1,0,3.7285630201618667,3.7487969842054056,3.139159860440423,3.3923854802564994,3.220520478693568
459,30,0,1,0,1,1,3.7311756827680447,3.3940927198595574,3.075170643715389,3.055207576914071,3.749666836105964
460,30,0,1,1,0,0,3.680415975802371,3.649264554663131,3.1308392735798867,3.740969269093928,3.098890161836054
461,30,0,1,1,0,1,3.6830286384085493,3.2945602903172824,3.0668500568548525,3.4037913657514993,3.6280365192484503
462,30,0,1,1,1,0,3.9354836621929525,3.8618487067284706,2.902922579840969,3.650812627514907,3.432855147308442
463,30,0,1,1,1,1,3.9380963247991305,3.5071444423826224,2.8389333631159346,3.3136347241724784,3.9620015047208383
464,30,1,0,0,0,0,3.13372487450251,3.3909525540887127,3.501078623089483,3.32967384413932,2.6111657935979666
465,30,1,0,0,0,1,3.1363375371086883,3.036248289742864,3.4370894063644486,2.9924959407968914,3.140312151010363
466,30,1,0,0,1,0,3.388792560893091,3.603536706154052,3.273161929350565,3.2395172025602994,2.9451307790703547
467,30,1,0,0,1,1,3.3914052234992695,3.248832441808204,3.2091727126255307,2.9023392992178705,3.474277136482751
468,30,1,0,1,0,0,3.3406455165335958,3.5040042766117776,3.2648413424900284,3.5881009913977278,2.8235004622128406
469,30,1,0,1,0,1,3.3432581791397737,3.149300012265929,3.2008521257649942,3.2509230880552993,3.352646819625237
470,30,1,0,1,1,0,3.595713202924177,3.7165884286771176,3.0369246487511106,3.497944349818707,3.1574654476852286
471,30,1,0,1,1,1,3.5983258655303554,3.361884164331269,2.972935432026077,3.1607664464762784,3.686611805097625
472,30,1,1,0,0,0,3.3386598996726846,3.5572164329341143,3.158166332016463,3.206854025785056,2.7621226370299423
473,30,1,1,0,0,1,3.3412725622788626,3.2025121685882656,3.0941771152914286,2.8696761224426277,3.291268994442339
474,30,1,1,0,1,0,3.593727586063266,3.769800584999454,2.930249638277545,3.1166973842060353,3.0960876225023304
475,30,1,1,0,1,1,3.5963402486694442,3.4150963206536056,2.8662604215525107,2.779519480863607,3.625233979914727
476,30,1,1,1,0,0,3.54558054170377,3.670268155457179,2.9219290514170084,3.4652811730434636,2.9744573056448163
477,30,1,1,1,0,1,3.5481932043099484,3.3155638911113305,2.857939834691974,3.128103269701035,3.5036036630572127
478,30,1,1,1,1,0,3.8006482280943517,3.8828523075225188,2.6940123576780906,3.375124531464443,3.3084222911172043
479,30,1,1,1,1,1,3.8032608907005296,3.5281480431766705,2.630023140953057,3.0379466281220147,3.837568648529601
480,31,0,0,0,0,0,3.2646596588646766,3.3639703390111437,3.7112618610981913,3.6141104205410897,2.691165141842131
481,31,0,0,0,0,1,3.267272321470855,3.0092660746652955,3.647272644373157,3.276932517198661,3.220311499254527
482,31,0,0,0,1,0,3.5197273452552578,3.5765544910764837,3.4833451673592735,3.523953778962069,3.0251301273145192
483,31,0,0,0,1,1,3.522340007861436,3.221850226730635,3.4193559506342392,3.1867758756196407,3.5542764847269153
484,31,0,0,1,0,0,3.4715803008957624,3.4770220615342087,3.475024580498737,3.8725375677994975,2.903499810457005
485,31,0,0,1,0,1,3.4741929635019404,3.1223177971883604,3.4110353637737028,3.535359664457069,3.432646167869401
486,31,0,0,1,1,0,3.7266479872863436,3.6896062135995487,3.247107886759819,3.7823809262204766,3.237464795929393
487,31,0,0,1,1,1,3.729260649892522,3.3349019492537,3.1831186700347853,3.445203022878048,3.766611153341789
488,31,0,1,0,0,0,3.4695946840348513,3.5302342178565453,3.3683495700251713,3.491290602186826,2.842121985274107
489,31,0,1,0,0,1,3.4722073466410293,3.1755299535106967,3.304360353300137,3.1541126988443975,3.371268342686503
